c_r_rc_100_100/c101.txt ,1.686874465,1.686874465,0,4.274279118,,Instancia,Soluci—n inicial 1era iteraci—n,Mejor Soluci—n Inicial,Mejor Encontrado ILS,GAP %,Tiempo (s)
c_r_rc_100_100/c107.txt ,1.068899917,1.085661993,1.568161481,4.816968918,,,,,,,
c_r_rc_100_100/c107.txt ,1.042571585,1.160473818,11.30879023,5.259258986,,,,,,,
c_r_rc_100_100/c107.txt ,1.072392186,1.116138089,4.079282177,8.822849989,,,,,,,
c_r_rc_100_100/c107.txt ,1.07790866,1.0922289,1.328520652,4.712882996,,,,,,,
c_r_rc_100_100/c107.txt ,1.09152968,1.146184067,5.007137052,6.28932786,,,,,,,
c_r_rc_100_100/c107.txt ,1.009477922,1.103193601,9.2835788,10.33394098,,,,,,,
c_r_rc_100_100/c107.txt ,0.982286971,1.128854565,14.92105647,9.840955019,,,,,,,
c_r_rc_100_100/c107.txt ,1.072102672,1.102154043,2.803031113,8.122524977,,,,,,,
c_r_rc_100_100/c107.txt ,1.110632966,1.127395656,1.50929162,7.679260969,,,,,,,
c_r_rc_100_100/c107.txt ,0.952600516,1.129914146,18.61363987,9.311040878,,,,,,,
c_r_rc_100_100/c107.txt ,1.077000303,1.077000303,0,4.53196311,,,,,,,
c_r_rc_100_100/c107.txt ,0.987294493,1.120557111,13.49775765,7.643314838,,,,,,,
c_r_rc_100_100/c107.txt ,1.121356672,1.135676911,1.277045879,4.591437101,,,,,,,
c_r_rc_100_100/c107.txt ,1.087578166,1.108216306,1.897623644,5.497722864,,,,,,,
c_r_rc_100_100/c107.txt ,1.102102561,1.110083388,0.72414562,5.125535965,,,,,,,
c_r_rc_100_100/c107.txt ,1.027489016,1.112250826,8.249412741,6.338299036,,,,,,,
c_r_rc_100_100/c107.txt ,1.056326233,1.056326233,0,4.303570986,,,,,,,
c_r_rc_100_100/c107.txt ,1.082258524,1.100321295,1.668988603,6.313596964,,,,,,,
c_r_rc_100_100/c107.txt ,1.047091498,1.132567746,8.163207148,7.071005106,,,,,,,
c_r_rc_100_100/c107.txt ,1.026433859,1.11385306,8.516788561,5.250662088,,,,,,,
c_r_rc_100_100/c107.txt ,1.004519449,1.070956916,6.613855766,4.375838041,,,,,,,
c_r_rc_100_100/c107.txt ,1.043942155,1.144260742,9.609592499,4.63302803,,,,,,,
c_r_rc_100_100/c107.txt ,0.992535279,1.104806208,11.31153029,5.080207109,,,,,,,
c_r_rc_100_100/c107.txt ,1.043146854,1.103882598,5.822358011,8.562614918,,,,,,,
c_r_rc_100_100/c107.txt ,1.034251762,1.123523942,8.631571488,5.356247902,,,,,,,
c_r_rc_100_100/c107.txt ,1.056361246,1.120937502,6.113084563,9.52205801,,,,,,,
c_r_rc_100_100/c107.txt ,1.0951612,1.134110303,3.556472116,7.110436916,,,,,,,
c_r_rc_100_100/c107.txt ,1.060980623,1.101853875,3.852403246,7.515625,,,,,,,
c_r_rc_100_100/c107.txt ,1.105108999,1.137160271,2.900281507,4.959967852,,,,,,,
c_r_rc_100_100/c107.txt ,1.069141325,1.135860107,6.240408144,14.78540397,,,,,,,
c_r_rc_100_100/c107.txt ,1.123591029,1.123591029,0,4.774675846,,,,,,,
c_r_rc_100_100/c107.txt ,1.017694789,1.127484683,10.78809641,9.79226613,,,,,,,
c_r_rc_100_100/c107.txt ,1.047943991,1.110810717,5.999053958,10.06105185,,,,,,,
c_r_rc_100_100/c107.txt ,1.135015165,1.142310496,0.642751847,5.010442019,,,,,,,
c_r_rc_100_100/c107.txt ,1.119501069,1.104695049,1.322555171,8.135304213,,,,,,,
c_r_rc_100_100/c107.txt ,0.971596655,1.136852727,17.00871152,15.30396795,,,,,,,
c_r_rc_100_100/c107.txt ,1.066860024,1.122876297,5.250573766,5.157599926,,,,,,,
c_r_rc_100_100/c107.txt ,1.088790558,1.125221754,3.346024263,8.272785902,,,,,,,
c_r_rc_100_100/c107.txt ,1.084173987,1.137860968,4.951878732,5.412618876,,,,,,,
c_r_rc_100_100/c107.txt ,1.120557111,1.120557111,0,4.26385808,,,,,,,
c_r_rc_100_100/c107.txt ,1.091870135,1.123650699,2.91065415,7.922224998,,,,,,,
c_r_rc_100_100/c107.txt ,1.033143332,1.118098458,8.222975699,5.940001965,,,,,,,
c_r_rc_100_100/c107.txt ,1.054621878,1.099356981,4.241814475,4.740161896,,,,,,,
c_r_rc_100_100/c107.txt ,1.016355975,1.098114564,8.044286784,4.68680191,,,,,,,
c_r_rc_100_100/c107.txt ,1.035554137,1.118532117,8.012906083,12.78879285,,,,,,,
c_r_rc_100_100/c107.txt ,1.092690589,1.120405685,2.536408428,4.86954689,,,,,,,
c_r_rc_100_100/c107.txt ,1.151813562,1.151813562,0,4.326265812,,,,,,,
c_r_rc_100_100/c107.txt ,0.965505502,1.095794242,13.49435497,9.735883951,,,,,,,
c_r_rc_100_100/c107.txt ,0.996992313,1.129044854,13.24509119,16.15313697,,,,,,,
c_r_rc_100_100/c107.txt ,1.085408627,1.122441245,3.411859539,4.860514879,,,,,,,
c_r_rc_100_100/c107.txt ,1.075767878,1.131058065,5.139601948,7.974320173,,,,,,,
c_r_rc_100_100/c107.txt ,1.001079013,1.078825765,7.766295291,12.79982209,,,,,,,
c_r_rc_100_100/c107.txt ,1.090720451,1.129730879,3.576574291,4.882802963,,,,,,,
c_r_rc_100_100/c107.txt ,1.077737732,1.14311235,6.065911545,6.960890055,,,,,,,
c_r_rc_100_100/c107.txt ,1.108568295,1.123536443,1.350223368,4.905446053,,,,,,,
c_r_rc_100_100/c107.txt ,1.018068175,1.129434523,10.93898732,12.05016303,,,,,,,
c_r_rc_100_100/c107.txt ,1.123150392,1.136435637,1.182855437,6.735270977,,,,,,,
c_r_rc_100_100/c107.txt ,0.997220198,1.096224298,9.928007866,8.330947876,,,,,,,
c_r_rc_100_100/c107.txt ,0.975236238,1.120664267,14.91208215,7.894083977,,,,,,,
c_r_rc_100_100/c107.txt ,1.067548777,1.08960442,2.066008029,8.754288912,,,,,,,
c_r_rc_100_100/c107.txt ,1.029185892,1.117654996,8.596027716,8.30637908,,,,,,,
c_r_rc_100_100/c107.txt ,1.033283582,1.07429788,3.969316725,5.429564953,,,,,,,
c_r_rc_100_100/c107.txt ,1.06585498,1.127784159,5.810281973,11.8285501,,,,,,,
c_r_rc_100_100/c107.txt ,1.041849217,1.11517424,7.037968773,11.27095795,,,,,,,
c_r_rc_100_100/c107.txt ,1.087362183,1.115869518,2.621696429,4.984999895,,,,,,,
c_r_rc_100_100/c107.txt ,1.074070705,1.10082836,2.491237818,4.813123941,,,,,,,
c_r_rc_100_100/c107.txt ,0.993049088,1.085071759,9.266678927,9.163977146,,,,,,,
c_r_rc_100_100/c107.txt ,1.072212594,1.047214808,2.331420703,5.653650045,,,,,,,
c_r_rc_100_100/c107.txt ,1.055288016,1.061312204,0.570857295,5.107374907,,,,,,,
c_r_rc_100_100/c107.txt ,1.01831248,1.149420226,12.87500131,8.982943058,,,,,,,
c_r_rc_100_100/c107.txt ,1.03270483,1.124502145,8.889017711,6.334060907,,,,,,,
c_r_rc_100_100/c107.txt ,1.016211726,1.155818345,13.73794599,9.969133139,,,,,,,
c_r_rc_100_100/c107.txt ,1.104900664,1.11120854,0.570899835,7.789570093,,,,,,,
c_r_rc_100_100/c107.txt ,1.05030532,1.119435509,6.581913601,8.609427929,,,,,,,
c_r_rc_100_100/c107.txt ,1.057100288,1.119019993,5.85750522,9.019409895,,,,,,,
c_r_rc_100_100/c107.txt ,1.046019468,1.101379805,5.292476772,7.216533899,,,,,,,
c_r_rc_100_100/c107.txt ,1.058865214,1.127618664,6.49312572,13.31669903,,,,,,,
c_r_rc_100_100/c107.txt ,1.031929055,1.125369652,9.054943948,8.271845102,,,,,,,
c_r_rc_100_100/c107.txt ,1.048696794,1.06973635,2.006257337,7.049432039,,,,,,,
c_r_rc_100_100/c107.txt ,1.001534147,1.065230014,6.359829883,7.453317165,,,,,,,
c_r_rc_100_100/c107.txt ,1.034198065,1.15451091,11.63344324,13.25865388,,,,,,,
c_r_rc_100_100/c107.txt ,1.041893017,1.083330069,3.977092771,12.9875741,,,,,,,
c_r_rc_100_100/c107.txt ,1.061206383,1.115230648,5.090834911,7.293416977,,,,,,,
c_r_rc_100_100/c107.txt ,1.030383351,1.077268127,4.550226499,15.6621151,,,,,,,
c_r_rc_100_100/c107.txt ,1.019301848,1.099870502,7.904297789,20.06181598,,,,,,,
c_r_rc_100_100/c107.txt ,0.932387797,1.112822259,19.35186864,7.135130882,,,,,,,
c_r_rc_100_100/c107.txt ,1.002129383,1.09135432,8.903534717,7.351993084,,,,,,,
c_r_rc_100_100/c107.txt ,1.092014017,1.105971909,1.278178864,10.57854581,,,,,,,
c_r_rc_100_100/c107.txt ,1.091592249,1.12996771,3.515549064,7.415446997,,,,,,,
c_r_rc_100_100/c107.txt ,1.01052139,1.112924639,10.13370426,9.455235958,,,,,,,
c_r_rc_100_100/c107.txt ,1.000123268,1.1279777,12.78386729,9.679975033,,,,,,,
c_r_rc_100_100/c107.txt ,1.034262665,1.099584322,6.315770566,11.69011593,,,,,,,
c_r_rc_100_100/c107.txt ,1.02340158,1.119569656,9.39690514,7.866784096,,,,,,,
c_r_rc_100_100/c107.txt ,0.98261044,1.142827738,16.3052713,17.1205821,,,,,,,
c_r_rc_100_100/c107.txt ,0.992396921,1.072425327,8.064152929,24.82730913,,,,,,,
c_r_rc_100_100/c107.txt ,1.102668965,1.15248463,4.517735328,5.762845993,,,,,,,
c_r_rc_100_100/c107.txt ,0.952129323,1.083149927,13.76079921,10.89852715,,,,,,,
c_r_rc_100_100/c107.txt ,0.990767159,1.098664227,10.89025484,6.769484043,,,,,,,
c_r_rc_100_100/c107.txt ,1.04111615,1.129592259,8.49819766,10.86024904,,,,,,,
c_r_rc_100_100/c107.txt ,0.995657869,1.142324069,14.73058212,10.71416903,,,,,,,
c_r_rc_100_100/c107.txt ,1.022840879,1.08109833,5.695651468,5.002481937,,,,,,,
c_r_rc_100_100/c107.txt ,1.01033421,1.126955707,11.54286331,8.801588058,,,,,,,
c_r_rc_100_100/c107.txt ,1.009296043,1.05300093,4.330234593,8.531719923,,,,,,,
c_r_rc_100_100/c107.txt ,1.087665725,1.126599998,3.579617551,7.623964071,,,,,,,
c_r_rc_100_100/c107.txt ,1.011685993,1.125501573,11.25008958,11.95254397,,,,,,,
c_r_rc_100_100/c107.txt ,1.029357646,1.112305286,8.058194343,5.14923501,,,,,,,
c_r_rc_100_100/c107.txt ,1.073716503,1.069811707,0.363671021,5.654444218,,,,,,,
c_r_rc_100_100/c107.txt ,1.039655445,1.120098454,7.737468168,6.346657038,,,,,,,
c_r_rc_100_100/c107.txt ,1.002154204,1.13376356,13.13264511,5.116875887,,,,,,,
c_r_rc_100_100/c107.txt ,1.001133115,1.156901042,15.5591623,5.575872183,,,,,,,
c_r_rc_100_100/c107.txt ,0.965642428,1.127571725,16.76907435,6.854216099,,,,,,,
c_r_rc_100_100/c107.txt ,0.951188734,1.114301334,17.14828977,7.422005177,,,,,,,
c_r_rc_100_100/c107.txt ,1.012056305,1.099903195,8.680039864,5.089363098,,,,,,,
c_r_rc_100_100/c107.txt ,1.094447909,1.074269001,1.8437523,4.784626961,,,,,,,
c_r_rc_100_100/c107.txt ,1.049703735,1.130289551,7.677005791,7.327603102,,,,,,,
c_r_rc_100_100/c107.txt ,1.046783239,1.096123834,4.713544641,5.318566084,,,,,,,
c_r_rc_100_100/c107.txt ,1.029072914,1.127920046,9.605454642,5.122354031,,,,,,,
c_r_rc_100_100/c107.txt ,1.057390853,1.105730526,4.571599323,9.054803133,,,,,,,
c_r_rc_100_100/c107.txt ,1.023089999,1.079437791,5.507608547,5.011126995,,,,,,,
c_r_rc_100_100/c107.txt ,1.050123872,1.11656134,6.326631479,4.680329084,,,,,,,
c_r_rc_100_100/c107.txt ,1.044537186,1.11931605,7.159042767,4.890377998,,,,,,,
c_r_rc_100_100/c107.txt ,1.036467169,1.074070705,3.628048939,4.735935926,,,,,,,
c_r_rc_100_100/c107.txt ,1.106534267,1.12675489,1.827383356,7.377089024,,,,,,,
c_r_rc_100_100/c107.txt ,1.105239267,1.115410285,0.920254862,8.856356144,,,,,,,
c_r_rc_100_100/c107.txt ,1.111502923,1.119835272,0.749647072,5.3407619,,,,,,,
c_r_rc_100_100/c107.txt ,1.03329223,1.145714876,10.88004375,5.288756132,,,,,,,
c_r_rc_100_100/c107.txt ,0.977533094,1.115612191,14.1252606,7.208383083,,,,,,,
c_r_rc_100_100/c107.txt ,1.078792172,1.105709833,2.495166498,5.031683922,,,,,,,
c_r_rc_100_100/c107.txt ,1.042880472,1.080484008,3.605737869,4.677261829,,,,,,,
c_r_rc_100_100/c107.txt ,0.983629285,1.069357048,8.715454542,4.848109961,,,,,,,
c_r_rc_100_100/c107.txt ,1.003987502,1.148574471,14.40127183,8.793561935,,,,,,,
c_r_rc_100_100/c107.txt ,1.04849411,1.118951406,6.719856158,4.74140501,,,,,,,
c_r_rc_100_100/c107.txt ,1.034045365,1.07745406,4.197948788,5.106964827,,,,,,,
c_r_rc_100_100/c107.txt ,1.10212969,1.122651758,1.862037506,5.415299892,,,,,,,
c_r_rc_100_100/c107.txt ,1.111358547,1.125678786,1.288534578,4.708050966,,,,,,,
c_r_rc_100_100/c107.txt ,1.060831436,1.124946449,6.043845432,6.333500862,,,,,,,
c_r_rc_100_100/c107.txt ,0.998134366,1.109584321,11.16582692,4.935920954,,,,,,,
c_r_rc_100_100/c107.txt ,1.129844319,1.129844319,0,4.404618025,,,,,,,
c_r_rc_100_100/c107.txt ,1.113438867,1.119746743,0.566521994,4.770769835,,,,,,,
c_r_rc_100_100/c107.txt ,1.148082591,1.148082591,0,4.204252958,,,,,,,
c_r_rc_100_100/c107.txt ,1.096645598,1.122385333,2.347133371,8.703493118,,,,,,,
c_r_rc_100_100/c107.txt ,1.033773306,1.116152961,7.968831781,6.993872881,,,,,,,
c_r_rc_100_100/c107.txt ,0.982600023,1.134541243,15.46318095,10.66199899,,,,,,,
c_r_rc_100_100/c107.txt ,1.126858461,1.126858461,0,4.464116812,,,,,,,
c_r_rc_100_100/c107.txt ,0.9797958,1.089830352,11.23035554,6.89281702,,,,,,,
c_r_rc_100_100/c107.txt ,0.988446073,1.089223859,10.19557756,5.148427963,,,,,,,
c_r_rc_100_100/c107.txt ,1.078027333,1.119919835,3.88603339,7.557733059,,,,,,,
c_r_rc_100_100/c107.txt ,1.083896202,1.083896202,0,4.186112165,,,,,,,
c_r_rc_100_100/c107.txt ,1.101622988,1.104488879,0.260151787,4.813845873,,,,,,,
c_r_rc_100_100/c107.txt ,1.079051065,1.123786168,4.145781873,4.745800018,,,,,,,
c_r_rc_100_100/c107.txt ,1.081005749,1.130433744,4.57240818,7.898366928,,,,,,,
c_r_rc_100_100/c107.txt ,1.055890805,1.126348101,6.672782419,4.756567955,,,,,,,
c_r_rc_100_100/c107.txt ,0.992063571,1.155485733,16.47295269,7.419175863,,,,,,,
c_r_rc_100_100/c107.txt ,1.06397993,1.125648143,5.795994051,4.530939102,,,,,,,
c_r_rc_100_100/c107.txt ,1.000095861,1.102829144,10.2723435,6.194457054,,,,,,,
c_r_rc_100_100/c107.txt ,0.994442365,1.096308863,10.24357991,4.928532124,,,,,,,
c_r_rc_100_100/c107.txt ,1.045552737,1.115346223,6.675271734,10.58016706,,,,,,,
c_r_rc_100_100/c107.txt ,1.069530706,1.107957933,3.592905485,4.791043043,,,,,,,
c_r_rc_100_100/c107.txt ,1.002741604,1.093599409,9.060938994,16.38641906,,,,,,,
c_r_rc_100_100/c107.txt ,1.086521075,1.097950847,1.051960398,7.584583998,,,,,,,
c_r_rc_100_100/c107.txt ,1.108682258,1.11878051,0.910833725,6.492598772,,,,,,,
c_r_rc_100_100/c107.txt ,1.061243617,1.15040768,8.401846834,7.983752966,,,,,,,
c_r_rc_100_100/c107.txt ,1.071186794,1.135123397,5.968763211,7.182748079,,,,,,,
c_r_rc_100_100/c107.txt ,0.995923837,1.127860663,13.24768229,5.656457901,,,,,,,
c_r_rc_100_100/c107.txt ,1.026953529,1.084276165,5.581813978,6.706094027,,,,,,,
c_r_rc_100_100/c107.txt ,1.078027333,1.08712008,0.843461639,6.390703917,,,,,,,
c_r_rc_100_100/c107.txt ,0.992349334,1.13506635,14.38173147,8.4979918,,,,,,,
c_r_rc_100_100/c107.txt ,0.990094742,1.146176754,15.76435114,16.91607714,,,,,,,
c_r_rc_100_100/c107.txt ,1.09262317,1.11178421,1.7536733,4.757364035,,,,,,,
c_r_rc_100_100/c107.txt ,0.977816761,1.114220777,13.94985453,6.829380035,,,,,,,
c_r_rc_100_100/c107.txt ,1.016368253,1.11044815,9.256477417,11.55145407,,,,,,,
c_r_rc_100_100/c107.txt ,0.990413076,1.09307395,10.36546019,4.888497829,,,,,,,
c_r_rc_100_100/c107.txt ,1.099143732,1.105451608,0.57389001,4.39501214,,,,,,,
c_r_rc_100_100/c107.txt ,1.035137002,1.127909644,8.962353934,9.004648924,,,,,,,
c_r_rc_100_100/c107.txt ,0.994135528,1.102681339,10.91861304,4.787817001,,,,,,,
c_r_rc_100_100/c107.txt ,1.086374728,1.147491774,5.625779458,4.802448988,,,,,,,
c_r_rc_100_100/c107.txt ,0.947540342,1.124566925,18.68274892,10.61973715,,,,,,,
c_r_rc_100_100/c107.txt ,1.019251069,1.130149712,10.88040485,6.382563114,,,,,,,
c_r_rc_100_100/c107.txt ,1.016393295,1.136778271,11.84433004,11.43811989,,,,,,,
c_r_rc_100_100/c107.txt ,1.033319998,1.117119682,8.109751448,13.89777994,,,,,,,
c_r_rc_100_100/c107.txt ,1.128563814,1.128563814,0,4.218674898,,,,,,,
c_r_rc_100_100/c107.txt ,1.043365536,1.083609102,3.857091775,9.906208992,,,,,,,
c_r_rc_100_100/c107.txt ,1.055356603,1.128233402,6.905419377,7.25830102,,,,,,,
c_r_rc_100_100/c107.txt ,1.116776383,1.115270903,0.13480591,5.141571999,,,,,,,
c_r_rc_100_100/c107.txt ,0.947718569,1.098664227,15.92726616,4.724881887,,,,,,,
c_r_rc_100_100/c107.txt ,0.957462412,1.094789521,14.34281988,11.01040602,,,,,,,
c_r_rc_100_100/c107.txt ,0.952628647,1.140592511,19.73107412,13.506181,,,,,,,
c_r_rc_100_100/c107.txt ,1.098608366,1.140633177,3.825276813,6.093474865,,,,,,,
c_r_rc_100_100/c107.txt ,1.043831087,1.122538318,7.54022677,4.613535881,,,,,,,
c_r_rc_100_100/c107.txt ,1.120007448,1.135367332,1.37140913,7.416585922,,,,,,,
c_r_rc_100_100/c107.txt ,1.108642768,1.108642768,0,4.259415865,,,,,,,
c_r_rc_100_100/c107.txt ,1.039586858,1.039586858,0,4.417380095,,,,,,,
c_r_rc_100_100/c107.txt ,1.013777386,1.140379458,12.48815307,5.19430995,,,,,,,
c_r_rc_100_100/c107.txt ,1.092473003,1.092473003,0,4.306298971,,,,,,,
c_r_rc_100_100/c107.txt ,1.0086124,1.097444542,8.807361724,4.995605946,,,,,,,
c_r_rc_100_100/c107.txt ,0.973162638,1.133454921,16.47127386,5.503288031,,,,,,,
c_r_rc_100_100/c107.txt ,1.064551724,1.10215526,3.532335279,4.638333082,,,,,,,
c_r_rc_100_100/c107.txt ,1.066057582,1.10149204,3.32387844,6.755020857,,,,,,,
c_r_rc_100_100/c107.txt ,1.044134309,1.123595929,7.610287231,7.176903009,,,,,,,
c_r_rc_100_100/c107.txt ,1.024629365,1.084758956,5.868423592,4.777435064,,,,,,,
c_r_rc_100_100/c107.txt ,1.057740155,1.147914378,8.525177261,10.81894588,,,,,,,
c_r_rc_100_100/c107.txt ,1.077650538,1.13090023,4.941276501,9.109102964,,,,,,,
c_r_rc_100_100/c107.txt ,0.930695199,1.101300828,18.33098837,10.236058,,,,,,,
c_r_rc_100_100/c107.txt ,1.068239281,1.099007534,2.880277218,12.37207985,,,,,,,
c_r_rc_100_100/c107.txt ,1.04920166,1.115731976,6.341041797,12.43843317,,,,,,,
c_r_rc_100_100/c107.txt ,1.049723755,1.084661427,3.328272924,4.901643038,,,,,,,
c_r_rc_100_100/c107.txt ,1.105431943,1.091085904,1.297776803,4.553849936,,,,,,,
c_r_rc_100_100/c107.txt ,1.017654286,1.070654285,5.208055458,5.60990715,,,,,,,
c_r_rc_100_100/c107.txt ,1.017523467,1.126080859,10.66878512,5.536159039,,,,,,,
c_r_rc_100_100/c107.txt ,1.108501649,1.128418253,1.79671396,5.073087931,,,,,,,
c_r_rc_100_100/c107.txt ,1.061749996,1.124765939,5.935101755,9.8404212,,,,,,,
c_r_rc_100_100/c107.txt ,1.057190492,1.082845434,2.426709509,4.763989925,,,,,,,
c_r_rc_100_100/c107.txt ,1.025109367,1.083572233,5.703085655,7.236808062,,,,,,,
c_r_rc_100_100/c107.txt ,1.01844467,1.120209911,9.992220862,4.887252092,,,,,,,
c_r_rc_100_100/c107.txt ,1.032106321,1.11993886,8.510028205,8.79364109,,,,,,,
c_r_rc_100_100/c107.txt ,0.931763675,1.008949986,8.283893571,5.558461905,,,,,,,
c_r_rc_100_100/c107.txt ,1.097922983,1.13016867,2.936971668,4.759294987,,,,,,,
c_r_rc_100_100/c107.txt ,1.018936763,1.109965373,8.933685992,6.308947086,,,,,,,
c_r_rc_100_100/c107.txt ,1.019251069,1.090440702,6.984504185,4.767386913,,,,,,,
c_r_rc_100_100/c107.txt ,1.029072914,1.106960082,7.568673428,5.997671127,,,,,,,
c_r_rc_100_100/c107.txt ,0.993157317,1.139407,14.72573185,5.092089176,,,,,,,
c_r_rc_100_100/c107.txt ,1.058890401,1.08158022,2.142792006,4.826894045,,,,,,,
c_r_rc_100_100/c107.txt ,1.0493948,1.102554096,5.065709884,6.066956997,,,,,,,
c_r_rc_100_100/c107.txt ,0.977406807,1.130684135,15.68204017,5.075999022,,,,,,,
c_r_rc_100_100/c107.txt ,1.113726828,1.121122922,0.664085105,5.507983923,,,,,,,
c_r_rc_100_100/c107.txt ,1.093871347,1.138940321,4.120134795,7.716460943,,,,,,,
c_r_rc_100_100/c107.txt ,1.034308243,1.130293564,9.280146599,9.783905983,,,,,,,
c_r_rc_100_100/c107.txt ,1.034308451,1.129914146,9.24344133,5.261275053,,,,,,,
c_r_rc_100_100/c107.txt ,1.077041888,1.077041888,0,4.317219019,,,,,,,
c_r_rc_100_100/c107.txt ,0.992201529,1.12968857,13.85676568,13.78988099,,,,,,,
c_r_rc_100_100/c107.txt ,1.060612517,1.125813658,6.147498644,6.132550001,,,,,,,
c_r_rc_100_100/c107.txt ,1.018497882,1.092151555,7.231598084,5.092642069,,,,,,,
c_r_rc_100_100/c107.txt ,1.061293042,1.090698524,2.770722206,5.86255908,,,,,,,
c_r_rc_100_100/c107.txt ,1.080157838,1.140426898,5.579653162,4.631901979,,,,,,,
c_r_rc_100_100/c107.txt ,1.029265669,1.091491272,6.045630856,4.975409985,,,,,,,
c_r_rc_100_100/c107.txt ,1.045830654,1.120253278,7.1161257,5.881530046,,,,,,,
c_r_rc_100_100/c107.txt ,1.019662106,1.08804992,6.706909415,7.42062211,,,,,,,
c_r_rc_100_100/c107.txt ,1.00975739,1.07390681,6.352953746,4.857457876,,,,,,,
c_r_rc_100_100/c107.txt ,1.096391661,1.127116402,2.802350913,4.855416059,,,,,,,
c_r_rc_100_100/c107.txt ,0.992824226,1.126418426,13.45597704,6.408155918,,,,,,,
c_r_rc_100_100/c107.txt ,1.11401555,1.11401555,0,4.176500082,,,,,,,
c_r_rc_100_100/c107.txt ,1.035282896,1.093540348,5.627201196,4.963294029,,,,,,,
c_r_rc_100_100/c107.txt ,1.07575342,1.119501069,4.066698536,4.924246073,,,,,,,
c_r_rc_100_100/c107.txt ,0.99376452,1.116710349,12.37172663,8.357394934,,,,,,,
c_r_rc_100_100/c107.txt ,0.978884001,1.126722562,15.10276614,5.105368853,,,,,,,
c_r_rc_100_100/c107.txt ,1.03291651,1.097633053,6.265418645,5.755127907,,,,,,,
c_r_rc_100_100/c107.txt ,1.108572667,1.121169006,1.136266437,7.345389843,,,,,,,
c_r_rc_100_100/c107.txt ,1.117245898,1.117245898,0,4.24954319,,,,,,,
c_r_rc_100_100/c107.txt ,1.101900084,1.12543509,2.135856603,5.3811059,,,,,,,
c_r_rc_100_100/c107.txt ,1.017785323,1.099101326,7.989504434,7.833506107,,,,,,,
c_r_rc_100_100/c107.txt ,1.097727222,1.097727222,0,4.021982908,,,,,,,
c_r_rc_100_100/c107.txt ,1.084700426,1.108129836,2.159989083,4.90770793,,,,,,,
c_r_rc_100_100/c107.txt ,0.954842777,1.127147045,18.04530253,5.551699162,,,,,,,
c_r_rc_100_100/c107.txt ,1.152896259,1.152896259,0,4.267966986,,,,,,,
c_r_rc_100_100/c107.txt ,1.018296264,1.136992011,11.65630788,5.884429932,,,,,,,
c_r_rc_100_100/c107.txt ,1.072789886,1.116154881,4.042263599,6.508500099,,,,,,,
c_r_rc_100_100/c107.txt ,1.071053509,1.113934898,4.003664577,4.787223101,,,,,,,
c_r_rc_100_100/c107.txt ,1.089817335,1.150086396,5.530198408,4.728464842,,,,,,,
c_r_rc_100_100/c107.txt ,1.111883198,1.118094196,0.558601585,7.966980934,,,,,,,
c_r_rc_100_100/c107.txt ,1.053448451,1.123577863,6.657128039,6.631690979,,,,,,,
c_r_rc_100_100/c107.txt ,1.051698307,1.107532946,5.30899774,7.339226007,,,,,,,
c_r_rc_100_100/c107.txt ,1.126453188,1.126453188,0,4.224133968,,,,,,,
c_r_rc_100_100/c107.txt ,0.965092765,1.156094394,19.79101242,8.464473009,,,,,,,
c_r_rc_100_100/c107.txt ,1.068776402,1.126900847,5.438410229,7.378793001,,,,,,,
c_r_rc_100_100/c107.txt ,0.986259725,1.026981047,4.128863947,7.032526016,,,,,,,
c_r_rc_100_100/c107.txt ,1.071073835,1.1311868,5.612401614,5.336068153,,,,,,,
c_r_rc_100_100/c107.txt ,1.071506579,1.08662638,1.411078629,5.877583981,,,,,,,
c_r_rc_100_100/c107.txt ,1.102526279,1.102526279,0,4.617824078,,,,,,,
c_r_rc_100_100/c107.txt ,1.037314194,1.060004013,2.187362229,4.643222094,,,,,,,
c_r_rc_100_100/c107.txt ,1.102338721,1.144998471,3.869931267,5.23686409,,,,,,,
c_r_rc_100_100/c107.txt ,0.952697234,1.11138933,16.65713836,5.508908987,,,,,,,
c_r_rc_100_100/c107.txt ,1.012826825,1.136157716,12.17689811,10.43491697,,,,,,,
c_r_rc_100_100/c107.txt ,1.028096641,1.097178991,6.719441227,4.781177044,,,,,,,
c_r_rc_100_100/c107.txt ,0.96028985,1.099066317,14.45151866,7.418180943,,,,,,,
c_r_rc_100_100/c107.txt ,1.024537474,1.127076846,10.0083574,7.460530043,,,,,,,
c_r_rc_100_100/c107.txt ,1.026338617,1.11427373,8.567846112,5.329967022,,,,,,,
c_r_rc_100_100/c107.txt ,1.015729493,1.075859084,5.919843013,4.436357021,,,,,,,
c_r_rc_100_100/c107.txt ,1.02994716,1.11602178,8.357187881,5.529132128,,,,,,,
c_r_rc_100_100/c107.txt ,1.03897466,1.117988302,7.604963314,6.721639156,,,,,,,
c_r_rc_100_100/c107.txt ,1.003047081,1.123683242,12.02696888,6.530911922,,,,,,,
c_r_rc_100_100/c107.txt ,1.005910058,1.089634966,8.323299626,7.410103083,,,,,,,
c_r_rc_100_100/c107.txt ,1.019432406,1.131623196,11.00522099,10.4282999,,,,,,,
c_r_rc_100_100/c107.txt ,1.13261065,1.13500104,0.211051275,5.466525793,,,,,,,
c_r_rc_100_100/c107.txt ,1.096095935,1.075040523,1.920946077,8.122572899,,,,,,,
c_r_rc_100_100/c107.txt ,1.060539627,1.082986238,2.11652735,4.830539942,,,,,,,
